,Time(Y),RMM1,RMM2,phase,amplitude,7
1339,1978-01-30,2.04477,1.3859299,5,2.4702001,Final_value:__OLR_&_NCEP_winds
1340,1978-01-31,1.78667,1.65045,5,2.4323201,Final_value:__OLR_&_NCEP_winds
1341,1978-02-01,1.46145,1.94367,6,2.4317999,Final_value:__OLR_&_NCEP_winds
1342,1978-02-02,1.1467,2.19733,6,2.47855,Final_value:__OLR_&_NCEP_winds
1343,1978-02-03,0.413358,2.6547501,6,2.6867399,Final_value:__OLR_&_NCEP_winds
1344,1978-02-04,-0.16831,3.01862,7,3.0233099,Final_value:__OLR_&_NCEP_winds
1345,1978-02-05,-0.74360001,2.84234,7,2.938,Final_value:__OLR_&_NCEP_winds
1346,1978-02-06,-1.36514,2.4270401,7,2.78462,Final_value:__OLR_&_NCEP_winds
1347,1978-02-07,-1.73774,1.68744,8,2.42223,Final_value:__OLR_&_NCEP_winds
1348,1978-02-08,-2.0046599,0.841088,8,2.17395,Final_value:__OLR_&_NCEP_winds
1349,1978-02-09,-1.8988,0.47015801,8,1.9561501,Final_value:__OLR_&_NCEP_winds
1350,1978-02-10,-1.82362,0.286697,8,1.84602,Final_value:__OLR_&_NCEP_winds
1351,1978-02-11,-1.45237,0.40942901,8,1.50898,Final_value:__OLR_&_NCEP_winds
1352,1978-02-12,-0.98238999,0.65510303,8,1.1807899,Final_value:__OLR_&_NCEP_winds
1353,1978-02-13,-0.77495003,0.81922197,7,1.1276799,Final_value:__OLR_&_NCEP_winds
1354,1978-02-14,-0.41811001,0.89400798,7,0.986947,Final_value:__OLR_&_NCEP_winds
1355,1978-02-15,-0.0845163018,0.80823302,7,0.812639,Final_value:__OLR_&_NCEP_winds
1356,1978-02-16,0.0207812004,0.72220302,6,0.72250199,Final_value:__OLR_&_NCEP_winds
1357,1978-02-17,-0.16761,0.83108503,7,0.84781897,Final_value:__OLR_&_NCEP_winds
1358,1978-02-18,-0.41639999,0.82236201,7,0.92177403,Final_value:__OLR_&_NCEP_winds
1359,1978-02-19,-0.61337,0.62768501,7,0.87761599,Final_value:__OLR_&_NCEP_winds
1360,1978-02-20,-0.86717999,0.65119499,8,1.08446,Final_value:__OLR_&_NCEP_winds
1361,1978-02-21,-1.0303,0.69119698,8,1.24067,Final_value:__OLR_&_NCEP_winds
1362,1978-02-22,-1.17652,0.99396902,8,1.54019,Final_value:__OLR_&_NCEP_winds
1363,1978-02-23,-1.29216,1.16722,8,1.74128,Final_value:__OLR_&_NCEP_winds
1364,1978-02-24,-1.62318,1.22264,8,2.03213,Final_value:__OLR_&_NCEP_winds
1365,1978-02-25,-1.72357,1.15142,8,2.0727899,Final_value:__OLR_&_NCEP_winds
1366,1978-02-26,-1.76956,1.09436,8,2.0806201,Final_value:__OLR_&_NCEP_winds
1367,1978-02-27,-1.9948699,0.80482799,8,2.1510999,Final_value:__OLR_&_NCEP_winds
1368,1978-02-28,-2.4470501,0.15578701,8,2.4520099,Final_value:__OLR_&_NCEP_winds
1369,1978-03-01,-2.72946,-0.00548571022,1,2.72946,Final_value:__OLR_&_NCEP_winds
1370,1978-03-02,-2.6180401,-0.21089,1,2.6265199,Final_value:__OLR_&_NCEP_winds
1371,1978-03-03,-2.4362299,-0.54000998,1,2.4953599,Final_value:__OLR_&_NCEP_winds
1372,1978-03-04,-2.36745,-0.85650003,1,2.5176201,Final_value:__OLR_&_NCEP_winds
1373,1978-03-05,-2.3594601,-1.0388499,1,2.5780399,Final_value:__OLR_&_NCEP_winds
1374,1978-03-06,-1.9037,-1.47175,1,2.40626,Final_value:__OLR_&_NCEP_winds
1375,1978-03-07,-1.32344,-2.0604401,2,2.4488599,Final_value:__OLR_&_NCEP_winds
1376,1978-03-08,-0.80700999,-2.2591801,2,2.3989899,Final_value:__OLR_&_NCEP_winds
1377,1978-03-09,-0.278,-1.9356,2,1.95546,Final_value:__OLR_&_NCEP_winds
1378,1978-03-10,0.28125399,-1.66161,3,1.68524,Final_value:__OLR_&_NCEP_winds
1379,1978-03-11,0.904616,-1.6902699,3,1.91712,Final_value:__OLR_&_NCEP_winds
1380,1978-03-12,1.3056999,-1.84208,3,2.2579,Final_value:__OLR_&_NCEP_winds
1381,1978-03-13,1.37184,-2.0253401,3,2.4462099,Final_value:__OLR_&_NCEP_winds
1382,1978-03-14,1.51555,-1.26282,4,1.97272,Final_value:__OLR_&_NCEP_winds
1383,1978-03-15,1.6869,-0.81458998,4,1.87328,Final_value:__OLR_&_NCEP_winds
1384,1978-03-16,1.67012,-0.75714999,4,1.83373,Final_value:__OLR_&_NCEP_winds
1385,1978-03-17,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1386,1978-03-18,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1387,1978-03-19,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1388,1978-03-20,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1389,1978-03-21,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1390,1978-03-22,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1391,1978-03-23,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1392,1978-03-24,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1393,1978-03-25,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1394,1978-03-26,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1395,1978-03-27,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1396,1978-03-28,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1397,1978-03-29,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1398,1978-03-30,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1399,1978-03-31,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1400,1978-04-01,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1401,1978-04-02,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1402,1978-04-03,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1403,1978-04-04,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1404,1978-04-05,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1405,1978-04-06,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1406,1978-04-07,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1407,1978-04-08,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1408,1978-04-09,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1409,1978-04-10,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1410,1978-04-11,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1411,1978-04-12,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1412,1978-04-13,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1413,1978-04-14,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1414,1978-04-15,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1415,1978-04-16,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1416,1978-04-17,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1417,1978-04-18,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1418,1978-04-19,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1419,1978-04-20,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1420,1978-04-21,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1421,1978-04-22,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1422,1978-04-23,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1423,1978-04-24,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1424,1978-04-25,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1425,1978-04-26,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1426,1978-04-27,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1427,1978-04-28,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1428,1978-04-29,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1429,1978-04-30,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1430,1978-05-01,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1431,1978-05-02,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1432,1978-05-03,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1433,1978-05-04,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1434,1978-05-05,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1435,1978-05-06,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1436,1978-05-07,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1437,1978-05-08,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1438,1978-05-09,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1439,1978-05-10,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1440,1978-05-11,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1441,1978-05-12,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1442,1978-05-13,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1443,1978-05-14,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1444,1978-05-15,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1445,1978-05-16,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1446,1978-05-17,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1447,1978-05-18,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1448,1978-05-19,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1449,1978-05-20,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1450,1978-05-21,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1451,1978-05-22,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1452,1978-05-23,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1453,1978-05-24,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1454,1978-05-25,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1455,1978-05-26,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1456,1978-05-27,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1457,1978-05-28,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1458,1978-05-29,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1459,1978-05-30,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1460,1978-05-31,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1461,1978-06-01,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1462,1978-06-02,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1463,1978-06-03,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1464,1978-06-04,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1465,1978-06-05,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1466,1978-06-06,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1467,1978-06-07,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1468,1978-06-08,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1469,1978-06-09,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1470,1978-06-10,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1471,1978-06-11,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1472,1978-06-12,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1473,1978-06-13,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1474,1978-06-14,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1475,1978-06-15,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1476,1978-06-16,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1477,1978-06-17,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1478,1978-06-18,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1479,1978-06-19,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1480,1978-06-20,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1481,1978-06-21,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1482,1978-06-22,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1483,1978-06-23,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1484,1978-06-24,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1485,1978-06-25,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1486,1978-06-26,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1487,1978-06-27,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1488,1978-06-28,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1489,1978-06-29,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1490,1978-06-30,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1491,1978-07-01,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1492,1978-07-02,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1493,1978-07-03,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1494,1978-07-04,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1495,1978-07-05,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1496,1978-07-06,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1497,1978-07-07,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1498,1978-07-08,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1499,1978-07-09,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1500,1978-07-10,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1501,1978-07-11,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1502,1978-07-12,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1503,1978-07-13,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1504,1978-07-14,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1505,1978-07-15,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1506,1978-07-16,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1507,1978-07-17,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1508,1978-07-18,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1509,1978-07-19,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1510,1978-07-20,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1511,1978-07-21,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1512,1978-07-22,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1513,1978-07-23,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1514,1978-07-24,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1515,1978-07-25,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1516,1978-07-26,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1517,1978-07-27,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1518,1978-07-28,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1519,1978-07-29,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1520,1978-07-30,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1521,1978-07-31,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1522,1978-08-01,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1523,1978-08-02,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1524,1978-08-03,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1525,1978-08-04,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1526,1978-08-05,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1527,1978-08-06,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1528,1978-08-07,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1529,1978-08-08,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1530,1978-08-09,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1531,1978-08-10,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1532,1978-08-11,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1533,1978-08-12,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1534,1978-08-13,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1535,1978-08-14,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1536,1978-08-15,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1537,1978-08-16,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1538,1978-08-17,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1539,1978-08-18,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1540,1978-08-19,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1541,1978-08-20,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1542,1978-08-21,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1543,1978-08-22,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1544,1978-08-23,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1545,1978-08-24,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1546,1978-08-25,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1547,1978-08-26,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1548,1978-08-27,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1549,1978-08-28,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1550,1978-08-29,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1551,1978-08-30,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1552,1978-08-31,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1553,1978-09-01,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1554,1978-09-02,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1555,1978-09-03,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1556,1978-09-04,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1557,1978-09-05,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1558,1978-09-06,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1559,1978-09-07,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1560,1978-09-08,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1561,1978-09-09,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1562,1978-09-10,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1563,1978-09-11,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1564,1978-09-12,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1565,1978-09-13,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1566,1978-09-14,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1567,1978-09-15,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1568,1978-09-16,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1569,1978-09-17,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1570,1978-09-18,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1571,1978-09-19,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1572,1978-09-20,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1573,1978-09-21,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1574,1978-09-22,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1575,1978-09-23,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1576,1978-09-24,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1577,1978-09-25,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1578,1978-09-26,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1579,1978-09-27,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1580,1978-09-28,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1581,1978-09-29,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1582,1978-09-30,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1583,1978-10-01,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1584,1978-10-02,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1585,1978-10-03,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1586,1978-10-04,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1587,1978-10-05,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1588,1978-10-06,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1589,1978-10-07,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1590,1978-10-08,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1591,1978-10-09,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1592,1978-10-10,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1593,1978-10-11,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1594,1978-10-12,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1595,1978-10-13,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1596,1978-10-14,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1597,1978-10-15,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1598,1978-10-16,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1599,1978-10-17,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1600,1978-10-18,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1601,1978-10-19,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1602,1978-10-20,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1603,1978-10-21,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1604,1978-10-22,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1605,1978-10-23,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1606,1978-10-24,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1607,1978-10-25,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1608,1978-10-26,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1609,1978-10-27,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1610,1978-10-28,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1611,1978-10-29,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1612,1978-10-30,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1613,1978-10-31,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1614,1978-11-01,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1615,1978-11-02,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1616,1978-11-03,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1617,1978-11-04,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1618,1978-11-05,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1619,1978-11-06,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
1620,1978-11-07,9.99999962e+35,9.99999962e+35,9,9.99999962e+35,Missing_value
